...1,location_name,diver,buddy,orig_lat,orig_lon,sample_collection_date,year,visibility_m,direction,depth_m,method,block,taxon_id,scientific_name,habitat,transect_decimal_latitude,transect_decimal_longitude,event,orig_scientific_name,rank,kingdom,phylum,class,order,family,genus,size_class,size_count
2691,Curlew Sand,Scott Jones,Scott Ling,16.78734,-88.09379,9/21/2018,2018,22,West,6.7,1,2,hbi,Halichoeres bivittatus,Sand,16.78734,-88.0938,Curlew Sand_2018,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7.5,4
2691,Curlew Sand,Scott Jones,Scott Ling,16.78734,-88.09379,9/21/2018,2018,22,West,6.7,1,2,hbi,Halichoeres bivittatus,Sand,16.78734,-88.0938,Curlew Sand_2018,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,10,5
2692,Curlew Sand,Scott Jones,Scott Ling,16.78734,-88.09379,9/21/2018,2018,22,West,6.7,1,2,hma,Halichoeres maculipinna,Sand,16.78734,-88.0938,Curlew Sand_2018,Halichoeres maculipinna,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,5,1
2696,Curlew Sand,Scott Jones,Scott Ling,16.78734,-88.09379,9/21/2018,2018,22,West,6.7,1,2,sbal,Serranus baldwini,Sand,16.78734,-88.0938,Curlew Sand_2018,Serranus baldwini,Species,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Serranus,2.5,2
2696,Curlew Sand,Scott Jones,Scott Ling,16.78734,-88.09379,9/21/2018,2018,22,West,6.7,1,2,sbal,Serranus baldwini,Sand,16.78734,-88.0938,Curlew Sand_2018,Serranus baldwini,Species,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Serranus,5,1
2697,Curlew Sand,Scott Jones,Scott Ling,16.78734,-88.09379,9/21/2018,2018,22,West,6.7,1,1,sbal,Serranus baldwini,Sand,16.78734,-88.0938,Curlew Sand_2018,Serranus baldwini,Species,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Serranus,5,1
2699,Curlew Sand,Scott Jones,Scott Ling,16.78734,-88.09379,9/21/2018,2018,22,West,6.7,1,2,sra,Sparisoma radians,Sand,16.78734,-88.0938,Curlew Sand_2018,Sparisoma radians,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,5,3
2700,Curlew Sand,Scott Jones,Scott Ling,16.78734,-88.09379,9/21/2018,2018,22,West,6.7,1,2,spa,Stegastes partitus,Sand,16.78734,-88.0938,Curlew Sand_2018,Stegastes partitus,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,2.5,1
2701,Curlew Sand,Scott Jones,Scott Ling,16.78734,-88.09379,9/21/2018,2018,22,West,6.7,1,1,spa,Stegastes partitus,Sand,16.78734,-88.0938,Curlew Sand_2018,Stegastes partitus,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,2.5,1
2701,Curlew Sand,Scott Jones,Scott Ling,16.78734,-88.09379,9/21/2018,2018,22,West,6.7,1,1,spa,Stegastes partitus,Sand,16.78734,-88.0938,Curlew Sand_2018,Stegastes partitus,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Stegastes,5,2
2702,Curlew Sand,Scott Jones,Scott Ling,16.78734,-88.09379,9/21/2018,2018,22,West,6.7,1,2,xsp,Xyrichtys splendens,Sand,16.78734,-88.0938,Curlew Sand_2018,Xyrichtys splendens,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Xyrichtys,5,3
2704,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,1,cros,Cryptotomus roseus,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Cryptotoums roseus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Cryptotomus,7.5,2
2705,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,2,cros,Cryptotomus roseus,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Cryptotoums roseus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Cryptotomus,7.5,2
2708,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,1,hbi,Halichoeres bivittatus,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,5,1
2708,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,1,hbi,Halichoeres bivittatus,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7.5,9
2708,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,1,hbi,Halichoeres bivittatus,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,10,5
2708,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,1,hbi,Halichoeres bivittatus,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,12.5,1
2709,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,2,hbi,Halichoeres bivittatus,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7.5,6
2709,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,2,hbi,Halichoeres bivittatus,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,10,17
2710,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,2,hpo,Halichoeres poeyi,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Halichoeres poeyi,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7.5,1
2710,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,2,hpo,Halichoeres poeyi,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Halichoeres poeyi,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,10,1
2711,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,1,hpo,Halichoeres poeyi,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Halichoeres poeyi,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7.5,1
2714,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,2,pmac,Pseudupeneus maculatus,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Pseudupeneus maculatus,Species,Animalia,Chordata,Actinopteri,Mulliformes,Mullidae,Pseudupeneus,12.5,4
2716,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,1,sra,Sparisoma radians,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Sparisoma radians,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,7.5,1
2717,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,2,sra,Sparisoma radians,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Sparisoma radians,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,5,1
2717,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,2,sra,Sparisoma radians,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Sparisoma radians,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,7.5,1
2717,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,2,sra,Sparisoma radians,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Sparisoma radians,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Scaridae,Sparisoma,10,6
2718,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,1,xsp,Xyrichtys splendens,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Xyrichtys splendens,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Xyrichtys,7.5,1
2718,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,1,xsp,Xyrichtys splendens,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Xyrichtys splendens,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Xyrichtys,10,1
2719,Curlew Seagrass,Scott Jones,Scott Ling,16.787278,-88.085056,9/23/2018,2018,21,East,10,1,2,xsp,Xyrichtys splendens,Seagrass,16.78728,-88.0851,Curlew Seagrass_2018,Xyrichtys splendens,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Xyrichtys,7.5,1
2720,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,aco,Acanthurus coeruleus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Acanthurus coeruleus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,5,1
2720,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,aco,Acanthurus coeruleus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Acanthurus coeruleus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,7.5,2
2720,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,aco,Acanthurus coeruleus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Acanthurus coeruleus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,10,1
2721,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,aco,Acanthurus coeruleus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Acanthurus coeruleus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,7.5,1
2721,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,aco,Acanthurus coeruleus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Acanthurus coeruleus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,10,2
2721,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,aco,Acanthurus coeruleus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Acanthurus coeruleus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,12.5,4
2721,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,aco,Acanthurus coeruleus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Acanthurus coeruleus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,15,1
2722,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,atr,Acanthurus tractus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Acanthurus tractus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,10,3
2722,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,atr,Acanthurus tractus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Acanthurus tractus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,12.5,2
2722,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,atr,Acanthurus tractus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Acanthurus tractus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,15,1
2723,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,atr,Acanthurus tractus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Acanthurus tractus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,7.5,3
2723,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,atr,Acanthurus tractus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Acanthurus tractus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,10,3
2726,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,cpu,Cantherhines pullus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Cantherhines pullus,Species,Animalia,Chordata,Actinopteri,Tetraodontiformes,Monacanthidae,Cantherhines,7.5,2
2727,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,cru,Caranx ruber,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Carangoides ruber,Species,Animalia,Chordata,Actinopteri,Carangiformes,Carangidae,Caranx,10,2
2727,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,cru,Caranx ruber,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Carangoides ruber,Species,Animalia,Chordata,Actinopteri,Carangiformes,Carangidae,Caranx,12.5,6
2727,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,cru,Caranx ruber,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Carangoides ruber,Species,Animalia,Chordata,Actinopteri,Carangiformes,Carangidae,Caranx,15,2
2728,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,cru,Caranx ruber,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Carangoides ruber,Species,Animalia,Chordata,Actinopteri,Carangiformes,Carangidae,Caranx,15,30
2729,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,ccr,Cephalopholis cruentata,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Cephalopholis cruentata,Species,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Cephalopholis,15,1
2730,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,ccr,Cephalopholis cruentata,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Cephalopholis cruentata,Species,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Cephalopholis,7.5,1
2730,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,ccr,Cephalopholis cruentata,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Cephalopholis cruentata,Species,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Cephalopholis,10,1
2730,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,ccr,Cephalopholis cruentata,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Cephalopholis cruentata,Species,Animalia,Chordata,Actinopteri,Perciformes,Serranidae,Cephalopholis,15,1
2731,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,cca,Chaetodon capistratus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Chaetodon capistratus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Chaetodontidae,Chaetodon,7.5,2
2732,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,cca,Chaetodon capistratus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Chaetodon capistratus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Chaetodontidae,Chaetodon,10,2
2733,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,cst,Chaetodon striatus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Chaetodon striatus,Species,Animalia,Chordata,Actinopteri,Acanthuriformes,Chaetodontidae,Chaetodon,7.5,1
2734,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,ccy,Chromis cyanea,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Chromis cyanea,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Chromis,5,8
2734,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,ccy,Chromis cyanea,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Chromis cyanea,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Chromis,7.5,4
2735,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,ccy,Chromis cyanea,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Chromis cyanea,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Pomacentridae,Chromis,5,3
2736,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,cpa,Clepticus parrae,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Clepticus parrae,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Clepticus,15,10
2736,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,cpa,Clepticus parrae,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Clepticus parrae,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Clepticus,20,20
2737,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,cpe,Coryphopterus personatus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Coryphopterus personatus,Species,Animalia,Chordata,Actinopteri,Gobiiformes,Gobiidae,Coryphopterus,2.5,5
2743,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,glo,Gramma loreto,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Gramma loreto,Species,Animalia,Chordata,Actinopteri,Ovalentaria incertae sedis,Grammatidae,Gramma,2.5,1
2744,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,hfl,Haemulon flavolineatum,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Haemulon flavolineatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,10,2
2744,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,hfl,Haemulon flavolineatum,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Haemulon flavolineatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,12.5,3
2744,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,hfl,Haemulon flavolineatum,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Haemulon flavolineatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,15,3
2745,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,hfl,Haemulon flavolineatum,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Haemulon flavolineatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,12.5,2
2745,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,hfl,Haemulon flavolineatum,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Haemulon flavolineatum,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,15,1
2746,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,hpl,Haemulon plumierii,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Haemulon plumierii,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,20,6
2747,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,hpl,Haemulon plumierii,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Haemulon plumierii,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,20,3
2748,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,hsc,Haemulon sciurus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Haemulon sciurus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,15,3
2748,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,1,hsc,Haemulon sciurus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Haemulon sciurus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,20,1
2749,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,hsc,Haemulon sciurus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Haemulon sciurus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Haemulidae,Haemulon,20,1
2750,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,20,West,10,1,1,hbi,Halichoeres bivittatus,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Halichoeres bivittatus,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,10,1
2751,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,hga,Halichoeres garnoti,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,5,3
2751,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,hga,Halichoeres garnoti,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7.5,8
2751,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,hga,Halichoeres garnoti,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,10,2
2751,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,hga,Halichoeres garnoti,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,12.5,5
2751,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,27,West,10,1,2,hga,Halichoeres garnoti,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,15,5
2752,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,20,West,10,1,1,hga,Halichoeres garnoti,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,5,4
2752,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,20,West,10,1,1,hga,Halichoeres garnoti,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,7.5,6
2752,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,20,West,10,1,1,hga,Halichoeres garnoti,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,10,5
2752,South Reef Central,Scott Jones,Scott Ling,16.776183,-88.0754,9/26/2018,2018,20,West,10,1,1,hga,Halichoeres garnoti,Fore Reef,16.77618,-88.0754,South Reef Central_2018,Halichoeres garnoti,Species,Animalia,Chordata,Actinopteri,Eupercaria incertae sedis,Labridae,Halichoeres,12.5,2
